obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_livingSpace,geo_krs,obj_condition,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm,obj_hasInternetData,firingType_grouped
n,1957.0,gas,n,110.0,Aurich_Kreis,well_kept,26506.0,6.0,1.0,n,Norden,2.0,40.0,100.0,254900.0,2317.2727272727275,1,gas
n,1978.0,gas,n,190.0,Aurich_Kreis,well_kept,26506.0,7.0,1.0,n,Norden,6.0,40.0,100.0,315000.0,1657.8947368421052,1,gas
n,1972.0,gas,n,202.0,Aurich_Kreis,unknown,26607.0,8.0,1.0,n,Aurich,6.0,2.4,16.0,179000.0,886.1386138613861,1,gas
n,1998.0,gas,n,248.0,Aurich_Kreis,unknown,26629.0,8.0,1.0,n,Großefehn,7.0,2.4,16.0,310000.0,1250.0,1,gas
n,2007.0,gas,n,121.0,Aurich_Kreis,well_kept,26506.0,4.0,0.0,n,Norden,3.0,0.0,0.0,309000.0,2553.719008264463,0,gas
n,1999.0,gas,n,240.0,Aurich_Kreis,well_kept,26632.0,8.0,unknown,n,Ihlow,7.0,0.0,0.0,399000.0,1662.5,0,gas
n,1990.0,gas,n,260.0,Aurich_Kreis,well_kept,26624.0,7.0,1.0,n,Südbrookmerland,7.0,2.4,6.0,289000.0,1111.5384615384614,1,gas
n,1982.0,gas,n,130.0,Aurich_Kreis,unknown,26629.0,5.0,1.0,n,Großefehn,3.0,40.0,100.0,269000.0,2069.230769230769,1,gas
y,2019.0,gas,n,233.87,Aurich_Kreis,first_time_use,26736.0,6.0,0.0,n,Krummhörn,7.0,0.0,0.0,549000.0,2347.4579894813355,0,gas
n,1959.0,gas,y,213.0,Aurich_Kreis,well_kept,26506.0,7.0,1.0,n,Norden,6.0,2.4,16.0,195000.0,915.4929577464789,1,gas
n,1995.0,gas,n,282.0,Aurich_Kreis,well_kept,26506.0,10.0,0.0,n,Norden,8.0,0.0,0.0,435000.0,1542.5531914893618,0,gas
n,1998.0,gas,n,176.0,Aurich_Kreis,mint_condition,26624.0,6.0,1.0,n,Südbrookmerland,5.0,2.4,16.0,298000.0,1693.1818181818182,1,gas
n,1960.0,gas:wood,n,170.0,Aurich_Kreis,need_of_renovation,26629.0,8.0,1.0,n,Großefehn,5.0,2.4,16.0,189000.0,1111.764705882353,1,gas
n,1996.0,gas,n,290.0,Aurich_Kreis,well_kept,26624.0,9.0,1.0,n,Südbrookmerland,8.0,2.4,16.0,350000.0,1206.896551724138,1,gas
n,1880.0,gas,y,300.0,Aurich_Kreis,well_kept,26548.0,15.0,1.0,n,other,8.0,40.0,100.0,2550000.0,8500.0,1,gas
n,1952.0,gas,n,116.75,Aurich_Kreis,first_time_use_after_refurbishment,26629.0,4.0,0.0,n,Großefehn,2.0,0.0,0.0,299000.0,2561.0278372591006,0,gas
y,2019.0,natural_gas_light,n,90.0,Aurich_Kreis,first_time_use,26736.0,3.0,1.0,y,Krummhörn,1.0,2.4,16.0,229000.0,2544.4444444444443,1,gas
n,1963.0,gas,n,215.23,Aurich_Kreis,unknown,26632.0,7.0,1.0,n,Ihlow,6.0,2.4,16.0,415000.0,1928.1698647958,1,gas
n,1963.0,gas,n,215.23,Aurich_Kreis,unknown,26632.0,7.0,1.0,n,Ihlow,6.0,2.4,16.0,415000.0,1928.1698647958,1,gas
n,1950.0,gas,n,480.0,Aurich_Kreis,unknown,26553.0,15.0,unknown,n,Dornum,8.0,0.0,0.0,339000.0,706.25,0,gas
n,1979.0,gas,y,160.0,Aurich_Kreis,refurbished,26506.0,5.0,1.0,n,Norden,4.0,2.4,16.0,364000.0,2275.0,1,gas
n,1968.0,gas,n,100.0,Aurich_Kreis,well_kept,26639.0,5.0,1.0,n,Wiesmoor,1.0,40.0,100.0,169000.0,1690.0,1,gas
n,1997.0,gas,n,203.48,Aurich_Kreis,unknown,26605.0,8.0,1.0,n,Aurich,6.0,2.4,16.0,319000.0,1567.7216434047573,1,gas
n,1986.0,gas,n,135.0,Aurich_Kreis,unknown,26506.0,6.0,1.0,n,Norden,3.0,2.4,16.0,289000.0,2140.740740740741,1,gas
n,1960.0,oil,n,319.0,Aurich_Kreis,unknown,26629.0,11.0,1.0,n,Großefehn,8.0,2.4,16.0,240000.0,752.3510971786834,1,oil
n,1981.0,gas,n,140.0,Aurich_Kreis,unknown,26759.0,7.0,1.0,n,other,3.0,2.4,16.0,219000.0,1564.2857142857142,1,gas
n,1978.0,gas,n,190.0,Aurich_Kreis,well_kept,26605.0,4.0,1.0,n,Aurich,6.0,2.4,16.0,299000.0,1573.6842105263158,1,gas
n,1961.0,gas,y,86.0,Aurich_Kreis,well_kept,26603.0,6.0,1.0,n,Aurich,1.0,2.4,16.0,190000.0,2209.3023255813955,1,gas
n,1982.0,unknown,n,277.0,Aurich_Kreis,well_kept,26639.0,9.0,1.0,n,Wiesmoor,8.0,2.4,16.0,395000.0,1425.9927797833934,1,unknown
n,1960.0,unknown,n,166.0,Aurich_Kreis,unknown,26632.0,7.0,unknown,n,Ihlow,5.0,0.0,0.0,189000.0,1138.55421686747,0,unknown
y,2020.0,unknown,n,137.0,Aurich_Kreis,unknown,26629.0,4.0,0.0,n,Großefehn,3.0,0.0,0.0,255000.0,1861.3138686131388,0,unknown
n,1900.0,gas,n,100.0,Aurich_Kreis,well_kept,26736.0,4.0,1.0,n,Krummhörn,1.0,2.4,16.0,649500.0,6495.0,1,gas
n,1700.0,gas,y,170.0,Aurich_Kreis,well_kept,26736.0,5.0,1.0,n,Krummhörn,5.0,2.4,16.0,489000.0,2876.470588235294,1,gas
y,2019.0,unknown,n,95.01,Aurich_Kreis,unknown,26605.0,3.0,1.0,y,Aurich,1.0,2.4,16.0,250000.0,2631.301968213872,1,unknown
y,2019.0,unknown,n,95.01,Aurich_Kreis,mint_condition,26605.0,3.0,1.0,y,Aurich,1.0,2.4,16.0,250000.0,2631.301968213872,1,unknown
n,1904.0,gas,n,251.23,Aurich_Kreis,unknown,26553.0,11.0,1.0,n,Dornum,7.0,2.4,16.0,259000.0,1030.9278350515465,1,gas
n,1950.0,gas,n,480.0,Aurich_Kreis,unknown,26553.0,15.0,unknown,n,Dornum,8.0,0.0,0.0,339000.0,706.25,0,gas
n,1993.0,gas,n,260.0,Aurich_Kreis,well_kept,26553.0,9.0,1.0,y,Dornum,7.0,2.4,16.0,460000.0,1769.2307692307693,1,gas
n,2015.0,gas,n,135.0,Aurich_Kreis,mint_condition,26624.0,5.0,1.0,y,Südbrookmerland,3.0,2.4,16.0,280000.0,2074.074074074074,1,gas
n,1996.0,gas,n,220.0,Aurich_Kreis,well_kept,26524.0,8.0,1.0,n,other,6.0,2.4,6.0,335000.0,1522.7272727272727,1,gas
n,1986.0,gas,n,508.0,Aurich_Kreis,well_kept,26624.0,10.0,1.0,n,Südbrookmerland,8.0,0.0,0.0,457000.0,899.6062992125984,0,gas
n,1910.0,gas,y,390.0,Aurich_Kreis,unknown,26603.0,13.0,1.0,n,Aurich,8.0,2.4,16.0,450000.0,1153.8461538461538,1,gas
n,1980.0,gas,y,290.0,Aurich_Kreis,need_of_renovation,26736.0,19.0,1.0,n,Krummhörn,8.0,40.0,100.0,349000.0,1203.448275862069,1,gas
n,1937.0,gas,n,100.0,Aurich_Kreis,fully_renovated,26506.0,4.0,1.0,n,Norden,1.0,2.4,16.0,199900.0,1999.0,1,gas
n,1937.0,gas,y,100.0,Aurich_Kreis,unknown,26506.0,4.0,unknown,n,Norden,1.0,0.0,0.0,229500.0,2295.0,0,gas
n,1980.0,gas,n,140.0,Aurich_Kreis,well_kept,26524.0,5.0,1.0,n,Hage,3.0,2.4,16.0,239000.0,1707.142857142857,1,gas
n,1847.0,gas,n,101.0,Aurich_Kreis,need_of_renovation,26736.0,5.0,1.0,n,Krummhörn,2.0,2.4,6.0,99900.0,989.1089108910892,1,gas
n,1967.0,natural_gas_light,y,95.0,Aurich_Kreis,well_kept,26506.0,3.0,1.0,n,Norden,1.0,2.4,16.0,229000.0,2410.5263157894738,1,gas
n,2005.0,gas,n,120.0,Aurich_Kreis,well_kept,26736.0,5.0,1.0,n,Krummhörn,2.0,2.4,6.0,264000.0,2200.0,1,gas
n,1966.0,gas,y,170.0,Aurich_Kreis,well_kept,26506.0,6.0,1.0,n,Norden,5.0,2.4,16.0,249900.0,1470.0,1,gas
y,2020.0,unknown,n,100.5,Aurich_Kreis,unknown,26553.0,3.0,1.0,n,Dornum,1.0,2.4,16.0,229150.0,2280.0995024875624,1,unknown
n,1978.0,gas,n,110.0,Aurich_Kreis,unknown,26759.0,5.0,1.0,n,other,2.0,40.0,100.0,198000.0,1800.0,1,gas
n,1973.0,gas,n,180.0,Aurich_Kreis,well_kept,26506.0,6.0,1.0,n,Norden,5.0,2.4,16.0,279000.0,1550.0,1,gas
y,2020.0,gas,n,95.0,Aurich_Kreis,mint_condition,26605.0,2.0,1.0,n,Aurich,1.0,2.4,16.0,269000.0,2831.5789473684213,1,gas
y,2020.0,gas,n,95.0,Aurich_Kreis,mint_condition,26605.0,2.0,1.0,n,Aurich,1.0,2.4,16.0,269000.0,2831.5789473684213,1,gas
n,1937.0,gas,n,100.0,Aurich_Kreis,well_kept,26506.0,4.0,1.0,n,Norden,1.0,2.4,16.0,199900.0,1999.0,1,gas
n,1962.0,gas,n,140.0,Aurich_Kreis,need_of_renovation,26532.0,6.0,1.0,n,Großheide,3.0,2.4,16.0,159900.0,1142.142857142857,1,gas
n,1949.0,unknown,n,115.0,Aurich_Kreis,unknown,26506.0,5.0,0.0,n,Norden,2.0,0.0,0.0,189000.0,1643.4782608695652,0,unknown
n,1999.0,gas,n,144.0,Aurich_Kreis,unknown,26607.0,4.0,1.0,n,Aurich,4.0,2.4,16.0,289000.0,2006.9444444444443,1,gas
n,1952.0,gas,n,150.0,Aurich_Kreis,well_kept,26603.0,6.0,1.0,n,Aurich,4.0,2.4,16.0,259000.0,1726.6666666666667,1,gas
y,2020.0,gas,n,124.23,Aurich_Kreis,first_time_use,26603.0,4.0,unknown,n,Aurich,3.0,0.0,0.0,281040.0,2262.255493842067,0,gas
y,2020.0,gas,n,144.47,Aurich_Kreis,first_time_use,26603.0,4.0,1.0,n,Aurich,4.0,2.4,16.0,329330.0,2279.573613899079,1,gas
n,1999.0,gas,n,80.0,Aurich_Kreis,unknown,26524.0,3.0,1.0,n,Hage,1.0,2.4,6.0,199000.0,2487.5,1,gas
n,2014.0,gas,n,65.0,Aurich_Kreis,mint_condition,26506.0,4.0,0.0,n,Norden,1.0,0.0,0.0,225000.0,3461.538461538461,0,gas
n,2014.0,gas,n,65.0,Aurich_Kreis,mint_condition,26506.0,4.0,0.0,n,Norden,1.0,0.0,0.0,225000.0,3461.538461538461,0,gas
n,1971.0,electricity,n,70.0,Aurich_Kreis,modernized,26506.0,4.0,1.0,n,Norden,1.0,40.0,100.0,275000.0,3928.571428571429,1,strom
y,2020.0,unknown,n,116.92,Aurich_Kreis,first_time_use,26553.0,5.0,1.0,n,Dornum,2.0,2.4,16.0,203500.0,1740.506329113924,1,unknown
n,1910.0,gas,n,100.0,Aurich_Kreis,need_of_renovation,26532.0,6.0,0.0,n,Großheide,1.0,0.0,0.0,250000.0,2500.0,0,gas
n,1998.0,gas,n,120.0,Aurich_Kreis,unknown,26605.0,4.0,1.0,n,Aurich,2.0,2.4,16.0,249900.0,2082.5,1,gas
n,2015.0,natural_gas_light,n,118.0,Aurich_Kreis,mint_condition,26624.0,3.0,1.0,y,Südbrookmerland,2.0,2.4,16.0,295000.0,2500.0,1,gas
n,1964.0,gas,y,85.0,Aurich_Kreis,well_kept,26506.0,3.0,1.0,n,Norden,1.0,2.4,16.0,189000.0,2223.529411764706,1,gas
n,1980.0,gas,y,180.06,Aurich_Kreis,modernized,26553.0,5.0,1.0,y,Dornum,5.0,2.4,16.0,238500.0,1324.5584805064975,1,gas
n,1981.0,unknown,n,240.0,Aurich_Kreis,unknown,26506.0,7.0,1.0,n,Norden,7.0,2.4,16.0,509000.0,2120.833333333333,1,unknown
n,1958.0,gas,n,80.0,Aurich_Kreis,need_of_renovation,26529.0,5.0,1.0,n,other,1.0,2.4,16.0,134000.0,1675.0,1,gas
n,1969.0,gas,n,280.0,Aurich_Kreis,well_kept,26605.0,9.0,1.0,n,Aurich,8.0,2.4,16.0,269000.0,960.7142857142856,1,gas
n,1936.0,gas,y,80.0,Aurich_Kreis,well_kept,26736.0,5.0,1.0,n,Krummhörn,1.0,40.0,100.0,159000.0,1987.5,1,gas
n,1993.0,natural_gas_light,n,141.0,Aurich_Kreis,mint_condition,26605.0,5.0,0.0,n,Aurich,4.0,0.0,0.0,318000.0,2255.31914893617,0,gas
n,2001.0,gas,n,94.0,Aurich_Kreis,well_kept,26624.0,3.0,unknown,n,Südbrookmerland,1.0,0.0,0.0,124000.0,1319.148936170213,0,gas
n,1968.0,gas,y,230.0,Aurich_Kreis,well_kept,26603.0,6.0,1.0,n,Aurich,7.0,2.4,16.0,359000.0,1560.8695652173913,1,gas
n,1973.0,gas,n,190.0,Aurich_Kreis,well_kept,26639.0,7.0,1.0,n,Wiesmoor,6.0,2.4,16.0,249000.0,1310.5263157894738,1,gas
n,1955.0,gas,n,80.0,Aurich_Kreis,well_kept,26529.0,3.0,1.0,n,other,1.0,40.0,100.0,149000.0,1862.5,1,gas
n,1992.0,gas,n,95.0,Aurich_Kreis,unknown,26603.0,3.0,1.0,n,Aurich,1.0,2.4,16.0,159900.0,1683.157894736842,1,gas
n,1934.0,gas,y,120.0,Aurich_Kreis,modernized,26506.0,5.0,1.0,n,Norden,2.0,2.4,16.0,195000.0,1625.0,1,gas
n,1967.0,gas,y,120.0,Aurich_Kreis,need_of_renovation,26529.0,5.0,1.0,n,other,2.0,2.4,16.0,149000.0,1241.6666666666667,1,gas
n,1964.0,gas,n,180.0,Aurich_Kreis,need_of_renovation,26553.0,9.0,1.0,n,Dornum,5.0,2.4,16.0,199900.0,1110.5555555555557,1,gas
n,1970.0,gas,y,150.0,Aurich_Kreis,unknown,26506.0,6.0,1.0,n,Norden,4.0,2.4,16.0,269000.0,1793.3333333333333,1,gas
n,1906.0,gas,n,154.0,Aurich_Kreis,unknown,26605.0,7.0,unknown,n,Aurich,4.0,0.0,0.0,280000.0,1818.1818181818185,0,gas
n,1895.0,gas,n,115.0,Aurich_Kreis,unknown,26603.0,5.0,1.0,n,Aurich,2.0,2.4,16.0,157000.0,1365.2173913043478,1,gas
n,1974.0,gas,y,304.0,Aurich_Kreis,unknown,26524.0,11.0,unknown,n,other,8.0,0.0,0.0,384999.0,1266.4440789473683,0,gas
n,2014.0,gas,n,103.0,Aurich_Kreis,unknown,26624.0,3.0,1.0,n,Südbrookmerland,2.0,2.4,16.0,279950.0,2717.9611650485435,1,gas
n,1982.0,electricity,n,85.0,Aurich_Kreis,unknown,26624.0,3.0,1.0,n,Südbrookmerland,1.0,0.0,0.0,275000.0,3235.294117647059,0,strom
n,1954.0,gas,n,100.0,Aurich_Kreis,unknown,26524.0,3.0,1.0,n,other,1.0,2.4,6.0,250000.0,2500.0,1,gas
n,1989.0,gas,n,150.0,Aurich_Kreis,unknown,26624.0,5.0,unknown,n,Südbrookmerland,4.0,0.0,0.0,240000.0,1600.0,0,gas
n,2001.0,gas,n,235.0,Aurich_Kreis,unknown,26639.0,6.0,0.0,n,Wiesmoor,7.0,0.0,0.0,365000.0,1553.1914893617022,0,gas
n,1900.0,gas,n,170.0,Aurich_Kreis,unknown,26553.0,4.0,0.0,n,Dornum,5.0,0.0,0.0,229000.0,1347.0588235294117,0,gas
n,1970.0,gas,n,120.0,Aurich_Kreis,unknown,26553.0,5.0,1.0,n,Dornum,2.0,2.4,16.0,129000.0,1075.0,1,gas
n,1936.0,gas,y,270.0,Aurich_Kreis,unknown,26639.0,10.0,unknown,n,Wiesmoor,8.0,0.0,0.0,450000.0,1666.6666666666667,0,gas
n,1970.0,gas,y,143.0,Aurich_Kreis,unknown,26639.0,7.0,1.0,n,Wiesmoor,4.0,2.4,16.0,149000.0,1041.958041958042,1,gas
n,1900.0,gas,n,65.0,Aurich_Kreis,unknown,26553.0,3.0,unknown,n,Dornum,1.0,0.0,0.0,60000.0,923.0769230769232,0,gas
n,1950.0,gas,n,72.4,Aurich_Kreis,unknown,26629.0,3.0,1.0,n,Großefehn,1.0,2.4,16.0,159000.0,2196.1325966850827,1,gas
n,1955.0,gas,n,110.0,Aurich_Kreis,unknown,26532.0,5.0,0.0,n,Großheide,2.0,0.0,0.0,149000.0,1354.5454545454545,0,gas
n,2005.0,gas,n,177.0,Aurich_Kreis,mint_condition,26624.0,6.0,1.0,n,Südbrookmerland,5.0,2.4,16.0,254000.0,1435.0282485875707,1,gas
n,1970.0,gas,y,120.0,Aurich_Kreis,well_kept,26605.0,5.0,1.0,n,Aurich,2.0,2.4,16.0,169000.0,1408.3333333333333,1,gas
y,2020.0,gas,n,89.0,Aurich_Kreis,first_time_use,26553.0,4.0,1.0,y,Dornum,1.0,2.4,16.0,235000.0,2640.449438202247,1,gas
n,1972.0,gas,n,220.0,Aurich_Kreis,need_of_renovation,26607.0,9.0,1.0,n,Aurich,6.0,2.4,16.0,184000.0,836.3636363636364,1,gas
n,1739.0,gas,n,1166.0,Aurich_Kreis,refurbished,26506.0,16.0,1.0,n,Norden,8.0,2.4,16.0,949000.0,813.893653516295,1,gas
n,1963.0,oil,y,140.0,Aurich_Kreis,mint_condition,26506.0,7.0,1.0,n,Norden,3.0,2.4,16.0,229000.0,1635.7142857142858,1,oil
n,1906.0,gas,n,100.0,Aurich_Kreis,unknown,26759.0,4.0,1.0,n,other,1.0,2.4,16.0,99900.0,999.0,1,gas
n,2000.0,gas,y,230.19,Aurich_Kreis,need_of_renovation,26529.0,6.0,0.0,n,Norden,7.0,0.0,0.0,134900.0,586.0376210956167,0,gas
n,1975.0,gas,n,78.0,Aurich_Kreis,unknown,26506.0,4.0,1.0,n,Norden,1.0,40.0,100.0,315000.0,4038.4615384615386,1,gas
n,1950.0,gas,n,100.0,Aurich_Kreis,need_of_renovation,26529.0,4.0,1.0,n,other,1.0,2.4,16.0,79000.0,790.0,1,gas
n,1993.0,natural_gas_light,n,170.0,Aurich_Kreis,well_kept,26759.0,7.0,1.0,y,other,5.0,10.0,50.0,375000.0,2205.8823529411766,1,gas
n,1999.0,gas,n,70.0,Aurich_Kreis,well_kept,26553.0,3.0,0.0,n,Dornum,1.0,0.0,0.0,159000.0,2271.428571428572,0,gas
n,1950.0,gas,n,164.0,Aurich_Kreis,well_kept,26524.0,6.0,1.0,n,Hage,5.0,2.4,16.0,229000.0,1396.341463414634,1,gas
n,1986.0,gas,n,148.0,Aurich_Kreis,unknown,26553.0,7.0,1.0,n,Dornum,4.0,2.4,16.0,249500.0,1685.8108108108108,1,gas
n,1982.0,gas,n,130.0,Aurich_Kreis,unknown,26629.0,5.0,1.0,n,Großefehn,3.0,40.0,100.0,269000.0,2069.230769230769,1,gas
n,1952.0,gas,n,200.0,Aurich_Kreis,well_kept,26632.0,8.0,1.0,n,Ihlow,6.0,2.4,16.0,359000.0,1795.0,1,gas
n,2004.0,gas,n,87.0,Aurich_Kreis,well_kept,26524.0,3.0,1.0,n,Hage,1.0,10.0,50.0,279000.0,3206.896551724138,1,gas
n,1985.0,gas,n,171.51,Aurich_Kreis,well_kept,26524.0,5.0,1.0,n,other,5.0,2.4,6.0,649000.0,3784.035916273104,1,gas
n,1982.0,gas,n,130.0,Aurich_Kreis,unknown,26629.0,5.0,1.0,n,Großefehn,3.0,40.0,100.0,269000.0,2069.230769230769,1,gas
n,2001.0,gas,n,110.0,Aurich_Kreis,modernized,26624.0,4.0,unknown,n,Südbrookmerland,2.0,0.0,0.0,135000.0,1227.2727272727273,0,gas
n,1927.0,gas,n,118.0,Aurich_Kreis,modernized,26736.0,6.0,1.0,n,Krummhörn,2.0,0.0,0.0,179900.0,1524.5762711864406,0,gas
n,1997.0,gas,n,170.0,Aurich_Kreis,mint_condition,26624.0,7.0,1.0,n,Südbrookmerland,5.0,2.4,16.0,298000.0,1752.9411764705883,1,gas
n,1998.0,gas,n,145.0,Aurich_Kreis,unknown,26529.0,5.0,1.0,n,other,4.0,2.4,16.0,289000.0,1993.103448275862,1,gas
n,1901.0,oil:electricity,n,56.0,Aurich_Kreis,need_of_renovation,26759.0,4.0,1.0,n,other,1.0,2.4,6.0,49900.0,891.0714285714286,1,oil
n,2003.0,unknown,n,110.0,Aurich_Kreis,unknown,26553.0,4.0,1.0,n,Dornum,2.0,2.4,16.0,219000.0,1990.909090909091,1,unknown
n,2003.0,unknown,n,110.0,Aurich_Kreis,unknown,26553.0,4.0,1.0,n,Dornum,2.0,2.4,16.0,219000.0,1990.909090909091,1,unknown
n,1987.0,gas,n,441.17,Aurich_Kreis,need_of_renovation,26624.0,11.0,1.0,n,Südbrookmerland,8.0,2.4,16.0,379000.0,859.0792664959085,1,gas
n,1978.0,gas,n,211.0,Aurich_Kreis,well_kept,26629.0,8.0,1.0,n,Großefehn,6.0,0.0,0.0,230000.0,1090.047393364929,0,gas
n,1991.0,gas,n,213.9,Aurich_Kreis,well_kept,26524.0,5.0,1.0,n,Hage,6.0,2.4,16.0,429000.0,2005.610098176718,1,gas
n,1955.0,gas,n,80.0,Aurich_Kreis,fully_renovated,26529.0,3.0,1.0,n,other,1.0,40.0,100.0,149000.0,1862.5,1,gas
n,1980.0,gas,n,165.0,Aurich_Kreis,well_kept,26632.0,7.0,1.0,n,Ihlow,5.0,10.0,50.0,259000.0,1569.6969696969695,1,gas
n,1920.0,natural_gas_light,n,94.0,Aurich_Kreis,refurbished,26736.0,4.0,1.0,n,Krummhörn,1.0,2.4,16.0,149000.0,1585.106382978723,1,gas
n,1994.0,gas,n,155.0,Aurich_Kreis,well_kept,26736.0,8.0,1.0,n,Krummhörn,4.0,2.4,6.0,229900.0,1483.225806451613,1,gas
n,1976.0,gas,n,220.0,Aurich_Kreis,unknown,26532.0,5.0,1.0,n,Großheide,6.0,2.4,6.0,485000.0,2204.5454545454545,1,gas
n,1956.0,gas,y,125.0,Aurich_Kreis,well_kept,26603.0,3.0,1.0,n,Aurich,3.0,2.4,16.0,196000.0,1568.0,1,gas
n,1968.0,gas,y,120.0,Aurich_Kreis,need_of_renovation,26529.0,5.0,1.0,n,other,2.0,40.0,100.0,89000.0,741.6666666666666,1,gas
n,1955.0,gas:wood,n,80.0,Aurich_Kreis,well_kept,26529.0,3.0,1.0,n,other,1.0,40.0,100.0,149000.0,1862.5,1,gas
n,1962.0,gas,n,105.0,Aurich_Kreis,need_of_renovation,26624.0,3.0,1.0,n,Südbrookmerland,2.0,2.4,16.0,139000.0,1323.809523809524,1,gas
n,1996.0,gas,n,151.0,Aurich_Kreis,mint_condition,26553.0,5.0,1.0,n,Dornum,4.0,2.4,16.0,385000.0,2549.668874172185,1,gas
n,1982.0,gas,n,167.57,Aurich_Kreis,well_kept,26605.0,4.0,1.0,n,Aurich,5.0,2.4,16.0,239000.0,1426.269618666826,1,gas
n,1974.0,unknown,n,90.0,Aurich_Kreis,unknown,26629.0,3.0,1.0,n,Großefehn,1.0,0.0,0.0,109000.0,1211.111111111111,0,unknown
n,1992.0,gas,n,95.0,Aurich_Kreis,unknown,26603.0,3.0,1.0,n,Aurich,1.0,2.4,16.0,159900.0,1683.157894736842,1,gas
n,1973.0,oil,n,230.0,Aurich_Kreis,need_of_renovation,26629.0,7.0,1.0,n,Großefehn,7.0,2.4,6.0,235000.0,1021.7391304347826,1,oil
n,1965.0,gas,n,110.0,Aurich_Kreis,unknown,26605.0,4.0,1.0,n,Aurich,2.0,2.4,6.0,99000.0,900.0,1,gas
n,1930.0,oil,n,200.0,Aurich_Kreis,unknown,26624.0,11.0,0.0,n,Südbrookmerland,6.0,0.0,0.0,175000.0,875.0,0,oil
y,2020.0,unknown,n,121.0,Aurich_Kreis,unknown,26605.0,6.0,1.0,n,Aurich,3.0,2.4,16.0,275000.0,2272.7272727272725,1,unknown
n,1959.0,gas,n,110.0,Aurich_Kreis,need_of_renovation,26529.0,4.0,1.0,n,other,2.0,2.4,16.0,140000.0,1272.7272727272727,1,gas
n,1979.0,gas,n,130.0,Aurich_Kreis,need_of_renovation,26607.0,5.0,0.0,n,Aurich,3.0,0.0,0.0,194000.0,1492.3076923076924,0,gas
n,1958.0,gas,y,120.0,Aurich_Kreis,need_of_renovation,26506.0,6.0,1.0,n,Norden,2.0,2.4,16.0,175000.0,1458.3333333333333,1,gas
n,1900.0,solar_heating:gas,n,552.22,Aurich_Kreis,fully_renovated,26629.0,19.5,1.0,n,Großefehn,8.0,0.0,0.0,379000.0,686.3206692984679,0,gas
n,1978.0,natural_gas_heavy,n,395.57,Aurich_Kreis,well_kept,26632.0,17.0,1.0,n,Ihlow,8.0,2.4,16.0,350000.0,884.7991505928154,1,gas
n,2003.0,gas,n,195.0,Aurich_Kreis,mint_condition,26632.0,7.0,0.0,n,Ihlow,6.0,0.0,0.0,349000.0,1789.7435897435898,0,gas
y,2020.0,gas,n,98.0,Aurich_Kreis,first_time_use,26736.0,4.0,1.0,n,Krummhörn,1.0,2.4,16.0,359000.0,3663.265306122449,1,gas
y,2020.0,gas,n,98.0,Aurich_Kreis,first_time_use,26736.0,4.0,1.0,n,Krummhörn,1.0,2.4,16.0,359000.0,3663.265306122449,1,gas
n,2003.0,unknown,n,330.0,Aurich_Kreis,unknown,26553.0,12.0,1.0,n,Dornum,8.0,2.4,16.0,649000.0,1966.6666666666667,1,unknown
n,1978.0,natural_gas_heavy,n,150.0,Aurich_Kreis,well_kept,26603.0,5.0,1.0,n,Aurich,4.0,2.4,16.0,199000.0,1326.6666666666667,1,gas
n,1960.0,gas,n,600.0,Aurich_Kreis,well_kept,26506.0,17.0,1.0,n,Norden,8.0,2.4,16.0,1070000.0,1783.3333333333333,1,gas
y,2020.0,gas,n,150.0,Aurich_Kreis,first_time_use,26532.0,5.0,1.0,n,Großheide,4.0,0.0,0.0,169000.0,1126.6666666666667,0,gas
n,1963.0,gas,y,96.0,Aurich_Kreis,well_kept,26506.0,5.0,0.0,n,Norden,1.0,0.0,0.0,239000.0,2489.583333333333,0,gas
n,1958.0,gas,y,110.0,Aurich_Kreis,need_of_renovation,26605.0,5.0,1.0,y,Aurich,2.0,2.4,16.0,125000.0,1136.3636363636365,1,gas
n,1970.0,gas,n,180.0,Aurich_Kreis,mint_condition,26607.0,12.0,1.0,n,Aurich,5.0,2.4,16.0,399000.0,2216.6666666666665,1,gas
n,1998.0,gas,n,189.0,Aurich_Kreis,unknown,26639.0,6.0,1.0,n,Wiesmoor,6.0,2.4,16.0,510000.0,2698.4126984126983,1,gas
n,1999.0,gas,n,120.0,Aurich_Kreis,well_kept,26632.0,4.0,1.0,n,Ihlow,2.0,0.0,0.0,199500.0,1662.5,0,gas
n,1986.0,gas,n,145.0,Aurich_Kreis,well_kept,26506.0,6.0,1.0,y,Norden,4.0,2.4,16.0,269000.0,1855.1724137931035,1,gas
n,1955.0,gas,n,200.0,Aurich_Kreis,well_kept,26639.0,9.0,1.0,n,Wiesmoor,6.0,2.4,16.0,299900.0,1499.5,1,gas
n,1965.0,gas,y,100.0,Aurich_Kreis,unknown,26553.0,6.0,1.0,n,Dornum,1.0,2.4,16.0,139000.0,1390.0,1,gas
n,2000.0,gas,n,110.0,Aurich_Kreis,unknown,26759.0,5.0,1.0,n,other,2.0,2.4,16.0,257000.0,2336.3636363636365,1,gas
n,1900.0,gas,n,286.0,Aurich_Kreis,fully_renovated,26736.0,8.0,1.0,n,Krummhörn,8.0,2.4,6.0,450000.0,1573.4265734265734,1,gas
